Exchange,Token,Categories,Trading Pair,Market,Last Traded At,Bid/Ask Spread Percentage,Volume,Current Price (USD),Market Cap (USD),Total Volume (USD),"High (24h, USD)","Low (24h, USD)","Price Change (24h, USD)",Price Change Percentage (24h),Price Change Percentage (7d),Price Change Percentage (14d),Price Change Percentage (30d),Price Change Percentage (60d),Price Change Percentage (200d),Price Change Percentage (1y),Trading Volume (24h),Market Cap Change (24h),Market Cap Change Percentage (24h)
bybit_spot,TRC,Gaming (GameFi),USDT,Bybit,2024-09-23T20:43:38+00:00,0.061087%,4657727.7,0.01620188,5773196,440764,0.01629807,0.01583423,-7.23321061688e-05,-0.44446,-2.35186,3.50959,-3.65763,-44.09113,-73.15301,-77.36542,440764,-14101.44890066,-0.24366
bybit_spot,NEAR,Artificial Intelligence (AI),EUR,Bybit,2024-09-23T20:50:33+00:00,0.804914%,1631.1,5.2,5748256660,912966463,5.22,4.42,0.64059,14.04954,34.14918,29.04586,0.064,0.07771,-6.06879,365.85076,912966463,697784186,13.81622
bybit_spot,LAI,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T20:50:33+00:00,0.311111%,42350948.45,0.02249969,7148277,4818576,0.02301756,0.01826712,0.00400207,21.6356,71.26082,93.76738,47.16238,87.14667,-62.07615,191.80821,4818576,1208630,20.34851
bybit_spot,CPOOL,Real World Assets (RWA),USDT,Bybit,2024-09-23T20:50:32+00:00,0.158579%,1791230.18,0.125894,76093542,1428656,0.127754,0.119426,0.00446203,3.67452,1.48713,10.35744,-1.13419,-10.96525,4.00202,521.125,1428656,2702994,3.68303
bybit_spot,MON,Gaming (GameFi),USDT,Bybit,2024-09-23T20:50:32+00:00,0.256186%,2275604.21,0.148078,21150520,4211243,0.150122,0.130811,0.01316245,9.75606,9.13203,-2.04213,-13.19623,-19.04374,0.0,0.0,4211243,1877958,9.7442
bybit_spot,APRS,"Gaming (GameFi), Gaming Utility Token",USDT,Bybit,2024-09-23T20:50:32+00:00,0.059559%,230672.37,0.167015,18003546,4211683,0.173107,0.15152,0.0144075,9.44089,14.95675,-7.01664,-36.32502,-41.12086,0.0,0.0,4211683,1377469,8.28499
bybit_spot,BLOCK,Gaming (GameFi),USDT,Bybit,2024-09-23T20:50:32+00:00,0.199203%,892788.98,0.0498014,6776224,759379,0.05002,0.04842228,0.00059835,1.21607,1.62259,-4.29866,-22.16153,1.27357,0.0,0.0,759379,76310,1.13897
bybit_spot,FITFI,"Gaming (GameFi), Gaming Governance Token",USDT,Bybit,2024-09-23T20:50:28+00:00,0.297619%,35759923.91,0.00336748,8512616,2847014,0.00346099,0.00322253,1.03e-05,0.30675,13.40155,16.63281,-1.17226,-17.24757,-74.63867,-27.78477,2847014,33046,0.38972
bybit_spot,GTAI,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T20:50:31+00:00,0.152104%,1173846.28,0.598546,21543256,5121396,0.62041,0.518924,0.075292,14.38912,33.64154,58.53333,31.27212,-15.57723,-87.96156,0.0,5121396,2725131,14.48141
bybit_spot,NYAN,Gaming (GameFi),USDT,Bybit,2024-09-23T20:50:33+00:00,0.251256%,4243648.89,0.078371,10891469,3565111,0.081844,0.076454,0.00099673,1.2882,9.12479,-7.09282,-26.40812,-34.49206,0.0,0.0,3565111,158351,1.47535
bybit_spot,GMT,"Gaming (GameFi), Gaming Governance Token",USDC,Bybit,2024-09-23T20:48:33+00:00,0.199468%,379160.05,0.15064,371279508,84470719,0.153276,0.133818,0.01262921,9.15091,22.65271,13.43504,4.41999,8.19517,-52.34556,-1.3679,84470719,31432687,9.24907
bybit_spot,RSS3,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T20:48:32+00:00,0.219977%,839632.11,0.145796,98823100,8074709,0.148454,0.122965,0.01650127,12.76249,31.67894,30.51061,13.13576,-7.25353,-40.30952,67.40163,8074709,11314809,12.92998
bybit_spot,SAND,"Gaming (GameFi), Metaverse, Gaming Utility Token",USDC,Bybit,2024-09-23T20:13:24+00:00,0.122646%,31242.11,0.277075,647764331,53119826,0.283125,0.269913,9.94e-06,0.00359,14.09357,8.72857,-9.78647,-7.98679,-60.46642,-8.13543,53119826,-210170.972574,-0.03244
bybit_spot,CGPT,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T20:50:30+00:00,0.199257%,3530682.34,0.151185,84358288,6757276,0.150952,0.124969,0.02526543,20.06475,27.55517,26.26772,5.11835,0.07551,-60.82338,276.45361,6757276,14019594,19.93155
bybit_spot,TAI,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T20:50:32+00:00,0.597848%,16676637.87,0.126114,43124307,3878867,0.134277,0.105037,0.01944961,18.23443,21.81982,10.0707,-6.71266,-10.39518,0.0,0.0,3878867,6486462,17.70427
bybit_spot,MBX,Gaming (GameFi),USDT,Bybit,2024-09-23T20:50:30+00:00,0.29873%,264910.7,0.398112,55776081,1124579,0.398921,0.391784,0.00461193,1.17203,10.41667,6.67567,-18.10398,-19.7131,-54.08322,-36.93214,1124579,606404,1.09916
bybit_spot,G3,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USDT,Bybit,2024-09-23T20:50:32+00:00,0.175477%,4851789.85,0.04552443,7894787,433581,0.04574946,0.04247614,0.00243227,5.64434,10.66974,7.05755,-10.14226,-44.88528,0.0,0.0,433581,425059,5.69042
bybit_spot,MEE,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USDT,Bybit,2024-09-23T20:50:30+00:00,0.098494%,17582024.5,0.00714154,0.0,276152,0.00750729,0.00704366,-0.00025404086830698,-3.43504,4.53595,1.1946,-0.31534,-16.07432,-58.20477,92.20096,276152,0.0,0.0
bybit_spot,SLP,"Gaming (GameFi), Gaming Utility Token",USDT,Bybit,2024-09-23T20:50:27+00:00,0.349379%,8292499.4,0.00256174,105628388,9203217,0.00257501,0.00244031,7.307e-05,2.93629,11.83083,4.92828,-10.53559,-7.34269,-58.46198,85.52545,9203217,2978825,2.90194
bybit_spot,GENE,"Gaming (GameFi), Gaming Governance Token",USDT,Bybit,2024-09-23T20:50:27+00:00,0.170068%,1758625.84,0.119102,6863408,311510,0.138329,0.109361,0.00893792,8.11327,31.38895,32.74178,18.56275,-19.31966,-71.69713,-41.12915,311510,512890,8.07635
bybit_spot,CTA,"Gaming (GameFi), Gaming Utility Token",USDT,Bybit,2024-09-23T20:50:33+00:00,0.44405%,4026381.36,0.112554,9286142,4207773,0.117492,0.111649,-0.002083823578356,-1.81774,-6.67648,-25.38199,-3.66658,-21.13904,0.0,0.0,4207773,-148115.06389623,-1.56997
bybit_spot,QORPO,Gaming (GameFi),USDT,Bybit,2024-09-23T20:50:32+00:00,0.286403%,4760144.35,0.133022,11048115,879433,0.136515,0.121927,0.00982392,7.97409,70.38468,44.53571,-12.7761,-39.02758,-76.73681,0.0,879433,825826,8.07868
bybit_spot,TRC,Gaming (GameFi),USDT,Bybit,2024-09-23T21:04:38+00:00,0.243457%,4653895.76,0.01634963,5809545,455895,0.01636408,0.01583423,9.905e-05,0.60955,-1.46137,4.45353,-2.77905,-43.58127,-72.83007,-77.16022,455895,25584,0.44233
bybit_spot,KCAL,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:54+00:00,0.247525%,1701740.62,0.04035608,157221,150036,0.04068685,0.04009101,-5.43932812038e-05,-0.1346,4.32126,-19.8488,26.23947,40.0397,-79.79261,-75.85121,150036,-343.212110045,-0.21782
bybit_spot,RSS3,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T21:12:25+00:00,0.606639%,839529.3,0.146733,99008126,8098170,0.148454,0.122965,0.01734647,13.4067,32.52493,31.34909,13.86262,-6.65767,-42.38384,68.10249,8098170,11555615,13.21359
bybit_spot,APRS,"Gaming (GameFi), Gaming Utility Token",USDT,Bybit,2024-09-23T21:11:55+00:00,0.179533%,231788.84,0.167323,17928210,4213055,0.173107,0.15152,0.0131293,8.5148,15.16887,-6.84506,-36.20753,-41.01222,0.0,0.0,4213055,1385338,8.37423
bybit_spot,TRVL,"Artificial Intelligence (AI), Real World Assets (RWA)",USDT,Bybit,2024-09-23T21:12:25+00:00,0.273324%,7378373.21,0.02192936,7100350,213030,0.02270862,0.02192279,-0.0007704715524065,-3.39417,2.96404,6.90355,-11.04616,-32.06057,-70.6537,-2.86719,213030,-242453.22190004,-3.30192
bybit_spot,MV,"Gaming (GameFi), Metaverse",USDT,Bybit,2024-09-23T21:12:25+00:00,0.279185%,34377264.19,0.00967966,3865646,803381,0.00970098,0.00946537,0.00017116,1.8001,2.49625,0.50909,-25.21184,-46.09235,-77.05607,-70.82772,803381,72442,1.9098
bybit_spot,GUMMY,Meme,USDT,Bybit,2024-09-23T21:11:56+00:00,0.478419%,59481346.67,0.00960288,7568879,4133531,0.01001979,0.00941855,-0.00034267429829261,-3.4455,33.85078,37.10242,3.93319,-31.86821,0.0,0.0,4133531,-316254.56331934,-4.01077
bybit_spot,G3,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USDT,Bybit,2024-09-23T21:11:55+00:00,0.393873%,4953783.83,0.04554639,7896826,437310,0.04574946,0.04247614,0.00251939,5.85538,10.72313,7.10919,-10.09891,-44.96003,0.0,0.0,437310,436098,5.84525
bybit_spot,GENE,"Gaming (GameFi), Gaming Governance Token",USDT,Bybit,2024-09-23T21:12:25+00:00,0.251889%,1758910.69,0.11901,6865998,311531,0.138329,0.109361,0.0092532,8.43064,31.28725,32.63903,18.47098,-19.38211,-71.71904,-41.17472,311531,551123,8.72737
bybit_spot,SPARTA,Gaming (GameFi),USDT,Bybit,2024-09-23T21:09:51+00:00,0.294985%,370416.86,0.067446,2679076,42944,0.074695,0.066347,-0.004365414950854401,-6.07899,-12.83451,-25.38073,-24.11392,-37.88197,-91.31372,-63.50505,42944,-166827.31613379,-5.86202
bybit_spot,OAS,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:53+00:00,0.537079%,4496341.94,0.03855951,71719618,2290329,0.03931289,0.03789698,-1.17462382774e-05,-0.03045,2.52997,-7.19226,9.47215,-16.2084,-68.45757,-15.20972,2290329,61673,0.08607
bybit_spot,STAR,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:55+00:00,0.226291%,600143.31,0.04808515,3222733,75777,0.052147,0.04783692,-0.0021136891960348,-4.21063,5.85455,-0.03659,-29.75605,-14.31517,0.0,0.0,75777,-113301.34087066,-3.39629
bybit_spot,WEMIX,Gaming (GameFi),USDT,Bybit,2024-09-23T21:12:24+00:00,0.502456%,59840.684,0.892346,366643288,3598330,0.903197,0.885456,-0.005207125954047001,-0.58015,2.89286,4.47439,-3.53547,-10.8892,-68.06405,-15.25051,3598330,-2141042.955577,-0.58057
bybit_spot,PBUX,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:56+00:00,0.524541%,5212652.1,0.02664075,0.0,2770774,0.0271102,0.02424191,0.00162617,6.50088,2.42626,-3.08095,-32.51107,-40.77304,0.0,0.0,2770774,0.0,0.0
bybit_spot,MXM,"Gaming (GameFi), Gaming Governance Token",USDT,Bybit,2024-09-23T21:11:55+00:00,0.394867%,2540565.33,0.01010806,1368097,93760,0.01025722,0.00997881,-2.47041111391e-05,-0.2438,4.96887,3.86593,-9.07552,-30.55318,-91.26751,0.0,93760,-2998.33689081,-0.21868
bybit_spot,DSRUN,"Gaming (GameFi), Metaverse",USDT,Bybit,2024-09-23T21:11:54+00:00,0.407166%,779796.15,0.01231181,2063891,13189.04,0.01277114,0.0121667,6.941e-05,0.56696,-7.37138,-2.01843,-39.26197,-39.01856,-89.99685,-63.97349,13189.04,1304.84,0.06326
bybit_spot,GSWIFT,"Artificial Intelligence (AI), Gaming (GameFi), Meme",USDT,Bybit,2024-09-23T21:11:54+00:00,0.492149%,2866721.74,0.084179,32997999,631625,0.08845,0.078454,0.00412638,5.15458,21.93056,12.83724,4.99313,-0.75935,-88.7479,62.7566,631625,1725442,5.51743
bybit_spot,SIDUS,"Gaming (GameFi), Metaverse, Gaming Governance Token",USDT,Bybit,2024-09-23T21:12:25+00:00,0.741377%,24219628.45,0.00383808,42431004,650288,0.00386365,0.00360864,0.00010248,2.74337,41.36297,42.49843,-5.202,17.12745,-34.35387,331.82288,650288,1084245,2.62232
bybit_spot,VEXT,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:54+00:00,0.509722%,6961615.23,0.00529485,1122654,293341,0.0054848,0.00526282,-4.86934069467e-06,-0.09188,1.14489,-10.48175,-28.22835,-73.20586,-96.39764,-99.06758,293341,-63461.33420325,-5.35035
bybit_spot,GST,"Gaming (GameFi), Gaming Utility Token",USDT,Bybit,2024-09-23T21:11:53+00:00,0.306044%,2772982.68,0.01308132,15014359,671096,0.0132874,0.01272234,0.00010656,0.82125,4.7129,1.27476,-8.86556,-12.37188,-81.06655,41.01879,671096,116904,0.78472
bybit_spot,XETA,"Gaming (GameFi), Metaverse",USDT,Bybit,2024-09-23T21:11:53+00:00,0.730594%,158901609.84,0.0021839,6216630,965637,0.00232227,0.00207416,7.927e-05,3.7665,-26.54252,-33.53538,-48.7476,-46.77977,-91.07749,-69.98446,965637,240021,4.01601
bybit_spot,MCG,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:56+00:00,0.533333%,3828748.17,0.00372355,2465146,28520,0.00384601,0.0035794,0.00013473,3.75429,-11.31616,-0.99054,-16.35151,-35.99688,0.0,0.0,28520,90042,3.79109
bybit_spot,MBS,"Gaming (GameFi), Gaming Utility Token",USDT,Bybit,2024-09-23T21:12:26+00:00,0.45045%,3758651.58,0.01572503,9841948,201742,0.01716426,0.01493346,-0.0012161198290211,-7.1785,89.24882,165.39122,105.86842,71.9527,-62.65187,12.28222,201742,-773191.11739088,-7.28385
bybit_spot,CHRP,Artificial Intelligence (AI),USDT,Bybit,2024-09-23T21:11:53+00:00,0.795499%,31447911.69,0.00510573,3323529,351585,0.00534014,0.00474057,0.00025398,5.23482,16.06046,9.41669,-7.36337,-32.81192,-78.59401,120.38939,351585,167566,5.3095
bybit_spot,ELDA,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USDT,Bybit,2024-09-23T21:11:53+00:00,0.667604%,44880504.13,0.0028321,552405,189907,0.00292463,0.00282279,-1.577498633353e-05,-0.55392,-1.40909,-12.06579,-29.90519,-46.36217,-80.79627,5.77153,189907,-2865.349084378,-0.51603
bybit_spot,DECHAT,Meme,USDT,Bybit,2024-09-23T21:11:55+00:00,0.870598%,80563.24,0.252311,932313,2257905,0.268305,0.240069,-0.015993382377609,-5.9609,-25.01805,-17.19,-17.35457,-5.55833,-87.14972,0.0,2257905,-61036.677880454,-6.14453
bybit_spot,ARTY,"Gaming (GameFi), Metaverse, Gaming Governance Token",USDT,Bybit,2024-09-23T21:11:54+00:00,0.981801%,124992.27,0.414537,8583085,1719543,0.418448,0.3972,0.0108827,2.69604,3.57129,-0.10623,-10.40356,-28.98725,-76.12125,0.0,1719543,223708,2.67613
bybit_spot,GG,Gaming (GameFi),USDT,Bybit,2024-09-23T21:11:55+00:00,1.098901%,783231.13,0.01798439,2959445,40638,0.01806023,0.01628651,0.0015592,9.49271,40.75767,36.26855,9.18139,-7.0311,-81.14334,0.0,40638,254789,9.4204
bybit_spot,DECHAT,Meme,USDT,Bybit,2024-09-23T21:38:31+00:00,1.303318%,80736.33,0.251788,936448,2259317,0.268236,0.240069,-0.015887893245046004,-5.93549,-25.17349,-17.42483,-18.05355,-5.75412,-87.17636,0.0,2259317,-56185.905423914,-5.66029
bybit_spot,MFER,Meme,USDT,Bybit,2024-09-23T21:38:31+00:00,0.531108%,2260190.89,0.01315985,13133429,2292680,0.01409711,0.01310432,-0.0002558540003027,-1.90712,49.57023,38.95334,11.59415,-26.18035,0.0,0.0,2292680,-220631.2465244,-1.65217
bybit_spot,WIF,"Meme, GMCI Meme Index",EUR,Bybit,2024-09-23T21:28:46+00:00,0.316256%,670.0,1.75,1754130966,575967669,1.79,1.63,0.086222,5.17493,17.97027,2.7372,-10.88303,-28.62119,-1.43252,0.0,575967669,88745491,5.32883
bybit_spot,NEAR,Artificial Intelligence (AI),EUR,Bybit,2024-09-23T21:11:56+00:00,0.323346%,1630.3,5.13,5684031169,905723186,5.25,4.42,0.622967,13.81048,32.87074,26.76733,0.80785,-3.26267,-7.03393,361.5938,905723186,686961135,13.74728
bybit_spot,DFI,Real World Assets (RWA),USDT,Bybit,2024-09-23T21:38:27+00:00,0.947867%,1574069.38,0.02069499,17455921,946597,0.02236783,0.02069995,-0.001332023484379,-6.04723,-2.73154,-2.80815,-18.09473,-26.41729,-79.5307,-93.25904,946597,-1164429.0985441,-6.25353
bybit_spot,BABYDOGE,Meme,USDT,Bybit,2024-09-23T21:38:28+00:00,0.049092%,1606635090995118.5,2.032e-09,314333932,67600030,2.189e-09,1.79e-09,1.95224e-10,10.62864,11.27437,111.11419,78.95743,67.97662,-6.30625,98.45424,67600030,31995954,11.3325
bybit_spot,MOG,Meme,USDT,Bybit,2024-09-23T21:38:32+00:00,0.083893%,3403903966482.7,1.19e-06,429974902,25081446,1.24e-06,1.08e-06,9.2082e-08,8.36117,34.36029,30.34217,-11.48725,-29.77688,12.47143,7989.56086,25081446,32272254,8.11467
bybit_spot,DOGE,"Meme, GMCI Meme Index",EUR,Bybit,2024-09-23T21:25:58+00:00,0.176093%,80680.75,0.107066,15636458622,717861219,0.109061,0.104046,0.00120357,1.13693,8.22852,2.79513,-5.63309,-14.05753,-32.39006,73.92398,717861219,165103195,1.06715
bybit_spot,SHIB,"Meme, GMCI Meme Index",USDC,Bybit,2024-09-23T21:38:27+00:00,0.093442%,54364551267.3,1.444e-05,8512983988,322597185,1.484e-05,1.42e-05,-5.8809562508e-08,-0.40554,10.41663,6.23834,-9.0922,-11.6212,-54.30309,91.58999,322597185,-37102038.56023,-0.43394
bybit_spot,PEPE,"Meme, GMCI Meme Index",USDC,Bybit,2024-09-23T21:38:33+00:00,0.136189%,15500297060.0,8.06e-06,3398669180,1112652046,8.33e-06,7.76e-06,1.14086e-07,1.43489,12.94226,7.68984,-16.34633,-28.25322,16.50822,1090.66956,1112652046,49414489,1.47539
bybit_spot,LADYS,Meme,USDT,Bybit,2024-09-23T21:38:28+00:00,0.064281%,4297549024462.8,9.3104e-08,82676095,4259848,9.6729e-08,9.0118e-08,1.337e-09,1.45692,20.67722,6.38424,-12.19752,-25.48795,-28.82625,174.61234,4259848,1165711,1.43014
bybit_spot,DOGS,Meme,EUR,Bybit,2024-09-23T21:38:33+00:00,0.257069%,1475592.0,0.00086236,445702676,296626341,0.00087081,0.00081562,-2.405847082989e-06,-0.27821,-8.21367,-21.0822,0.0,0.0,0.0,0.0,296626341,-481684.693356,-0.10796
bybit_spot,ONDO,"Real World Assets (RWA), RWA Protocol",EUR,Bybit,2024-09-23T20:18:43+00:00,0.218033%,3490.22,0.729605,1053523516,591206711,0.748046,0.664367,0.052245,7.7131,24.32253,16.45541,-6.27892,-23.1681,23.07942,0.0,591206711,75479980,7.71745
bybit_spot,COQ,Meme,USDT,Bybit,2024-09-23T21:38:30+00:00,0.26738%,285177109278.5,1.49e-06,103384311,2847600,1.52e-06,1.44e-06,3.0321e-08,2.07538,8.99674,-3.17464,-10.33921,-25.63208,-63.59059,0.0,2847600,1877988,1.85012
bybit_spot,BONK,"Meme, GMCI Meme Index",USDC,Bybit,2024-09-23T21:38:33+00:00,0.229226%,1821304043.0,1.736e-05,1206250998,132891266,1.777e-05,1.668e-05,3.17624e-07,1.8632,7.53622,-0.13081,-22.13816,-36.43395,-37.15701,8787.46468,132891266,21725301,1.83409
bybit_spot,CATI,Gaming (GameFi),EUR,Bybit,2024-09-23T21:35:59+00:00,1.099498%,2146.15,0.811321,167341083,517833070,0.834805,0.736732,0.052604,6.93326,0.0,0.0,0.0,0.0,0.0,0.0,517833070,12056850,7.76438
bybit_spot,BOB,Meme,USDT,Bybit,2024-09-23T21:38:28+00:00,0.223651%,13501970970.8,3.556e-05,24723290,4727095,4.082e-05,3.583e-05,-9.95575785608e-07,-2.72319,68.15733,56.17844,24.57238,12.08711,-27.97995,748.00728,4727095,-521698.2721835,-2.06654
bybit_spot,PLANET,Real World Assets (RWA),USDT,Bybit,2024-09-23T21:38:29+00:00,0.183486%,55078404722.61,5.4e-06,4603867,493445,5.73e-06,5.34e-06,-1.06573987921e-07,-1.93652,16.46421,6.54598,-15.08149,-10.00168,-93.63162,-90.70586,493445,-88049.10709944,-1.87661
bybit_spot,VINU,Meme,USDT,Bybit,2024-09-23T21:38:27+00:00,0.2983%,19390487446790.15,1.0065e-08,9050031,1242309,1.0513e-08,1.0054e-08,-2.85716512e-10,-2.76032,6.38716,0.34342,-16.55558,-27.23128,-54.98901,10.46477,1242309,-266639.99108823,-2.86197
bybit_spot,RACA,"Gaming (GameFi), Metaverse",USDT,Bybit,2024-09-23T21:38:26+00:00,0.270498%,501628229.59,0.00016544,61780659,4877789,0.00016601,0.00015812,1.44e-06,0.87753,17.44877,20.14012,-1.20076,0.49346,-39.78356,81.80966,4877789,414497,0.67545
bybit_spot,DOME,"Gaming (GameFi), Metaverse",USDT,Bybit,2024-09-23T21:38:27+00:00,0.191865%,496731960.39,0.00026126,7040070,413868,0.00027913,0.00025948,-1.3862889036284e-05,-5.03888,6.91958,20.5719,2.62276,1.76473,-66.7169,-63.47049,413868,-447958.71397343,-5.98233
bybit_spot,PEPE,"Meme, GMCI Meme Index",EUR,Bybit,2024-09-23T21:38:33+00:00,0.274725%,1328450884.0,8.08e-06,3399571030,1115388962,8.33e-06,7.76e-06,1.2914e-07,1.62399,13.16878,7.90582,-16.17856,-28.10932,16.74189,1093.05755,1115388962,48782277,1.45584
bybit_spot,MANA,Metaverse,BTC,Bybit,2024-09-23T19:28:39+00:00,0.617284%,1201.9,0.30708,572595015,32381159,0.312901,0.299185,0.00301322,0.99097,17.76525,14.44349,-3.27909,-3.80413,-55.76681,4.56192,32381159,4916161,0.86601
bybit_spot,OMNICAT,Meme,USDT,Bybit,2024-09-23T21:38:31+00:00,1.117318%,179684455.31,3.603e-05,1512052,188653,3.709e-05,3.476e-05,4.94904e-07,1.39257,5.32744,2.41832,-14.64902,-51.9869,-94.23979,0.0,188653,30661,2.06974
bybit_spot,HERO,"Gaming (GameFi), Metaverse, Gaming Governance Token, Gaming Utility Token",USDT,Bybit,2024-09-23T21:38:26+00:00,0.965336%,2484825.62,0.00227774,17932502,741979,0.00228243,0.00218277,8.292e-05,3.77779,11.5541,12.24456,-1.49471,-3.62541,-52.83435,-10.57357,741979,591803,3.4128
bybit_spot,SHIB,"Meme, GMCI Meme Index",EUR,Bybit,2024-09-23T20:25:49+00:00,0.383142%,183491401.3,1.448e-05,8524150067,323111796,1.484e-05,1.42e-05,1.1161e-07,0.77652,10.73883,6.54835,-8.82693,-11.3633,-54.16974,92.14906,323111796,43663596,0.51487
binance,CATI,Gaming (GameFi),USDT,Binance,2024-09-23T21:47:48+00:00,0.012346%,227180271.2,0.813533,167495588,540678322,0.834805,0.736732,0.071212,9.59321,0.0,0.0,0.0,0.0,0.0,0.0,540678322,13346274,8.65802
binance,DOGE,"Meme, GMCI Meme Index",USDT,Binance,2024-09-23T21:42:56+00:00,0.019343%,646460979.0,0.107626,15714980663,715065185,0.109061,0.104046,0.00272515,2.59784,8.79463,3.33283,-5.13948,-13.60799,-32.03641,74.95776,715065185,331923696,2.15772
binance,NEIRO,Meme,USDT,Binance,2024-09-23T21:57:01+00:00,0.026268%,413576948877.0,0.00125003,525931596,642281768,0.00127427,0.00080295,0.00044708,55.68039,263.64552,2392.35202,3150.92767,0.0,0.0,0.0,642281768,187117786,55.22732
binance,TAO,Artificial Intelligence (AI),USDT,Binance,2024-09-23T21:54:03+00:00,0.018349%,306562.0795,546.55,4040053846,409530385,579.68,458.12,88.43,19.30231,92.33059,94.31819,61.69093,66.93445,-25.61185,931.97592,409530385,603839315,17.57281
binance,NEAR,Artificial Intelligence (AI),USDT,Binance,2024-09-23T22:02:03+00:00,0.019508%,28169735.7,5.13,5680869482,938681437,5.25,4.42,0.700915,15.83325,32.71475,26.61851,0.68951,-3.37624,-7.14307,360.17696,938681437,772156704,15.73033
binance,BOME,"Meme, GMCI Meme Index",USDT,Binance,2024-09-23T21:47:47+00:00,0.015097%,5942719864.0,0.00664876,458763867,195210089,0.00675403,0.00626751,0.00033555,5.31501,13.9158,4.33164,-17.63725,-15.20729,0.0,0.0,195210089,22943728,5.26449
binance,DOGE,"Meme, GMCI Meme Index",FDUSD,Binance,2024-09-23T21:44:00+00:00,0.018686%,460441167.0,0.107752,15721846548,709091969,0.109061,0.104046,0.00365124,3.5074,8.92271,3.45447,-5.02781,-13.50629,-31.9564,75.16372,709091969,517943498,3.40665
binance,DOGS,Meme,USDT,Binance,2024-09-23T21:49:15+00:00,0.023164%,90685808496.0,0.00086584,447400545,289629612,0.00087081,0.00081562,4.209e-05,5.10992,-7.84248,-21.0888,0.0,0.0,0.0,0.0,289629612,15420137,3.56964
binance,PEPE,"Meme, GMCI Meme Index",USDT,Binance,2024-09-23T21:54:02+00:00,0.124069%,20470637722060.0,8.09e-06,3402539202,1116579579,8.33e-06,7.76e-06,3.19097e-07,4.10748,13.2614,7.99414,-16.10996,-29.56662,16.83744,1090.82883,1116579579,134092545,4.10264
binance,FLOKI,"Gaming (GameFi), Metaverse, Meme, GMCI Meme Index",USDT,Binance,2024-09-23T21:49:14+00:00,0.017489%,277919031511.0,0.00013366,1295654354,246172599,0.00013488,0.00012604,7.35e-06,5.82167,13.49219,1.95028,-13.58644,-22.797,-2.17675,740.49487,246172599,63307499,5.13715
binance,PENDLE,Real World Assets (RWA),USDT,Binance,2024-09-23T21:50:13+00:00,0.025038%,13427436.7,4.0,642607778,238730153,4.22,3.88,-0.0282141315575,-0.70113,25.84423,31.33776,15.51175,7.56684,21.88129,527.76428,238730153,-7441065.637331,-1.14469
binance,WIF,"Meme, GMCI Meme Index",USDT,Binance,2024-09-23T21:45:35+00:00,0.057208%,73375239.23,1.75,1752477397,581180009,1.79,1.63,0.125988,7.74826,17.94577,3.06597,-10.90154,-28.63601,-1.45299,0.0,581180009,128386064,7.9051
binance,ICP,Artificial Intelligence (AI),USDT,Binance,2024-09-23T22:02:02+00:00,0.023113%,3239650.36,8.67,4095741868,162266166,8.72,8.05,0.619066,7.69256,8.86328,10.67161,-0.65189,-12.12792,-41.51814,192.73395,162266166,307876628,8.12797
binance,PEPE,"Meme, GMCI Meme Index",TRY,Binance,2024-09-23T21:55:03+00:00,0.013624%,1138923615618.0,8.07e-06,3402539202,1114011858,8.33e-06,7.76e-06,3.13413e-07,4.03862,13.06557,7.93513,-16.25501,-29.6884,16.63542,1088.7698,1114011858,134092545,4.10264
